rank,score,deferred,chapel,requirements,electives,elective_items,credits,free_days,early1,lunch_fail,dinner_fail,late,runs,holes
5393,120.11,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC2151-12-00,QRM2004-01-00 SED2104-01-00,ME FREE,18.0,월금,1,1,0,3,4+6,1+3+1
5394,120.107,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 YCF1451-03-00,ECO1103-02-00 STA2102-05-00,ME ME,18.0,금,1,0,0,1,4,2+4+1
5395,120.107,SciRD,-,QRM1001-01-00 UIC1561-01-00 ASP2022-01-00 YCF1451-03-00,QRM2004-01-00 STA2102-05-00,ME ME,18.0,금,0,0,0,0,5+4,2+1
5396,120.099,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 YCF1351-04-00,STA2102-05-00 YCH1202-01-00,ME FREE,18.0,월,0,0,0,2,,3+1
5397,120.099,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1351-02-00 UIC2151-14-00,STA2102-05-00 QRM2102-01-00,ME ME,18.0,월,0,1,0,1,5,4+2
5398,120.099,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1501-01-00 UIC2151-14-00,STA2102-05-00 QRM2102-01-00,ME ME,18.0,월,0,1,0,1,5,4+2
5399,120.095,Lang,-,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC1751-01-00,STA2102-05-00 STA1002-04-00,ME FREE,18.0,월,0,0,0,1,,1+1
5400,120.085,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 YCF1603-04-00,QRM2004-01-00 BIZ1101-09-00,ME FREE,18.0,월금,0,0,0,2,6+6,
5401,120.06,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1805-01-00,QRM2004-01-00 YCG1804-01-00,ME FREE,18.0,월수금,1,2,0,1,7+5,1
5402,120.06,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1805-01-00,STA2102-05-00 CTM1002-02-00,ME FREE,18.0,월금,1,2,0,1,7+5,1
5403,120.06,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1805-01-00,STA2102-05-00 CTM1002-02-00,ME FREE,18.0,월금,1,2,0,1,7+5,1
5404,120.06,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1806-01-00,QRM2004-01-00 YCG1804-01-00,ME FREE,18.0,월수금,1,2,0,1,7+5,1
5405,120.06,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1806-01-00,QRM2004-01-00 YCK1998-03-00,ME FREE,18.0,월금,1,2,0,1,7+5,1
5406,120.06,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1805-01-00,QRM2004-01-00 YCK1998-03-00,ME FREE,18.0,월금,1,2,0,1,7+5,1
5407,120.06,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 YCF1601-02-00,QRM2004-01-00 YCG1853-01-00,ME FREE,18.0,월수금,1,1,0,1,6+5,1
5408,120.06,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1806-01-00,QRM2004-01-00 YCG1804-01-00,ME FREE,18.0,월수금,1,2,0,1,7+5,1
5409,120.06,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 YCF1601-02-00,QRM2004-01-00 YCK1998-03-00,ME FREE,18.0,월금,1,1,0,1,6+5,1
5410,120.06,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1806-01-00,QRM2004-01-00 YCK1998-03-00,ME FREE,18.0,월금,1,2,0,1,7+5,1
5411,120.06,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1806-01-00,QRM2004-01-00 YCG1853-01-00,ME FREE,18.0,월수금,1,2,0,1,7+5,1
5412,120.06,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 YCF1601-02-00,QRM2004-01-00 YCG1804-01-00,ME FREE,18.0,월수금,1,1,0,1,6+5,1
5413,120.06,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1806-01-00,QRM2004-01-00 YCG1853-01-00,ME FREE,18.0,월수금,1,2,0,1,7+5,1
5414,120.06,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1805-01-00,QRM2004-01-00 YCG1804-01-00,ME FREE,18.0,월수금,1,2,0,1,7+5,1
5415,120.06,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 YCF1601-02-00,STA2102-05-00 CTM1002-02-00,ME FREE,18.0,월금,1,1,0,1,6+5,1
5416,120.06,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1805-01-00,QRM2004-01-00 YCG1853-01-00,ME FREE,18.0,월수금,1,2,0,1,7+5,1
5417,120.06,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1806-01-00,STA2102-05-00 CTM1002-02-00,ME FREE,18.0,월금,1,2,0,1,7+5,1
5418,120.06,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1805-01-00,QRM2004-01-00 YCK1998-03-00,ME FREE,18.0,월금,1,2,0,1,7+5,1
5419,120.06,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1805-01-00,QRM2004-01-00 YCG1853-01-00,ME FREE,18.0,월수금,1,2,0,1,7+5,1
5420,120.06,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1806-01-00,STA2102-05-00 CTM1002-02-00,ME FREE,18.0,월금,1,2,0,1,7+5,1
5421,120.057,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1501-03-00 UIC2151-04-00,ECO1103-02-00 QRM2004-01-00,ME ME,18.0,금,1,1,0,0,8,1+1+1
5422,120.057,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1501-03-00 UIC2151-10-00,ECO1103-02-00 QRM2004-01-00,ME ME,18.0,금,1,1,0,0,8,1+1+1
5423,120.057,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1501-02-00 UIC2151-11-00,ECO1103-02-00 QRM2004-01-00,ME ME,18.0,금,1,1,0,0,8,1+1+1
5424,120.057,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-03-00 UIC2151-11-00,ECO1103-02-00 QRM2004-01-00,ME ME,18.0,금,1,1,0,0,8,1+1+1
5425,120.053,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 YCF1603-04-00,STA2102-05-00 UCE1105-03-00,ME FREE,18.0,금,0,0,0,2,6,2+3
5426,120.04,LHP,-,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 YCF1607-02-00,QRM2004-01-00 STA2102-05-00,ME ME,18.0,월금,1,1,0,1,8,2
5427,120.039,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC2151-12-00,QRM2004-01-00 YCH1202-01-00,ME FREE,18.0,월금,1,1,0,2,4+7,1+3
5428,120.024,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC2151-10-00,QRM2002-01-00 STA2102-05-00,ME ME,18.0,,1,0,0,1,,2+3+1+1
5429,120.024,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC2151-04-00,QRM2002-01-00 STA2102-05-00,ME ME,18.0,,1,0,0,1,,2+3+1+1
5430,120.022,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC1751-01-00,STA2102-05-00 QRM3007-01-00,ME ME,18.0,월,0,0,0,1,,3+2+1
5431,120.014,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC2151-05-00,STA2102-05-00 ANT2105-01-00,ME FREE,18.0,월금,1,1,0,2,5+5,1+3+1
5432,120.01,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 YCF1301-07-00,STA2102-05-00 CTM1001-02-00,ME FREE,18.0,월금,2,1,0,1,5,3+1+1
5433,120.003,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC2151-04-00,QRM2004-01-00 NSE2003-01-00,ME FREE,18.0,금,0,0,0,1,4+4,1+1+1
5434,120.003,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC2151-04-00,QRM2004-01-00 NSE2003-01-00,ME FREE,18.0,금,0,0,0,1,4+4,1+1+1
5435,120.003,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC2151-10-00,QRM2004-01-00 NSE2003-01-00,ME FREE,18.0,금,0,0,0,1,4+4,1+1+1
5436,120.003,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC2151-10-00,QRM2004-01-00 NSE2003-01-00,ME FREE,18.0,금,0,0,0,1,4+4,1+1+1
5437,119.983,-,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 ASP2022-01-00 UIC2151-12-00 YCF1351-04-00,STA2102-05-00,ME,18.0,월,1,0,0,0,4,3+1
5438,119.953,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 YCF1451-03-00,QRM2004-01-00 YCG1804-01-00,ME FREE,18.0,금,0,1,0,1,5,2+2+1
5439,119.953,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 YCF1451-03-00,QRM2004-01-00 YCG1853-01-00,ME FREE,18.0,금,0,1,0,1,5,2+2+1
5440,119.953,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 YCF1451-03-00,QRM2004-01-00 YCK1998-03-00,ME FREE,18.0,금,0,1,0,1,5,2+2+1
5441,119.949,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1401-03-00 UIC2151-14-00,QRM2004-01-00 QRM2002-01-00,ME ME,18.0,월,1,1,0,1,7,1+1
5442,119.935,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1501-04-00 UIC2151-14-00,QRM2004-01-00 CTM1001-02-00,ME FREE,18.0,월금,1,2,0,1,6+5,1+1
5443,119.928,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 YCF1451-03-00,STA2102-05-00 MAT1011-02-00,ME FREE,18.0,금,0,0,0,1,,2+2+1+1
5444,119.928,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 YCF1451-03-00,STA2102-05-00 YCH1605-01-00,ME FREE,18.0,금,0,0,0,1,,2+2+1+1
5445,119.928,Lang,-,QRM1001-01-00 UIC1561-01-00 ASP2033-01-00 UIC2151-04-00,STA2102-05-00 YCJ1305-01-00,ME FREE,18.0,금,0,0,0,1,,2+1+1
5446,119.928,Lang,-,QRM1001-01-00 UIC1561-01-00 ASP2033-01-00 UIC2151-04-00,STA2102-05-00 UCD1101-01-00,ME FREE,18.0,금,0,0,0,1,,2+1+1
5447,119.928,Lang,-,QRM1001-01-00 UIC1561-01-00 ASP2033-01-00 UIC2151-10-00,STA2102-05-00 UCD1101-01-00,ME FREE,18.0,금,0,0,0,1,,2+1+1
5448,119.928,Lang,-,QRM1001-01-00 UIC1561-01-00 ASP2033-01-00 UIC2151-10-00,STA2102-05-00 YCJ1305-01-00,ME FREE,18.0,금,0,0,0,1,,2+1+1
5449,119.92,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1351-02-00 UIC2151-14-00,STA2102-05-00 BIZ1101-11-00,ME FREE,18.0,월,0,0,0,2,,3+2+2
5450,119.92,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1501-01-00 UIC2151-14-00,STA2102-05-00 STA1002-04-00,ME FREE,18.0,월,0,0,0,1,,4+1
5451,119.92,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1501-01-00 UIC2151-14-00,STA2102-05-00 BIZ1101-11-00,ME FREE,18.0,월,0,0,0,2,,3+2+2
5452,119.92,Lang,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1351-02-00 UIC2151-14-00,STA2102-05-00 STA1002-04-00,ME FREE,18.0,월,0,0,0,1,,4+1
5453,119.885,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 UIC1805-01-00,STA2102-05-00 IID1001-01-00,ME FREE,18.0,월금,2,1,0,0,4+5,2+2
5454,119.885,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 UIC1806-01-00,STA2102-05-00 IID1001-01-00,ME FREE,18.0,월금,2,1,0,0,4+5,2+2
5455,119.885,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 UIC1806-01-00,STA2102-05-00 IID1001-01-00,ME FREE,18.0,월금,2,1,0,0,4+5,2+2
5456,119.885,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 UIC1805-01-00,STA2102-05-00 IID1001-01-00,ME FREE,18.0,월금,2,1,0,0,4+5,2+2
5457,119.885,SciRD,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC1806-01-00,STA2102-05-00 UCB1105-02-00,ME FREE,18.0,월금,1,1,0,1,8,4
5458,119.885,SciRD,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC1805-01-00,STA2102-05-00 UCB1105-02-00,ME FREE,18.0,월금,1,1,0,1,8,4
5459,119.885,SciRD,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC1806-01-00,STA2102-05-00 UCB1105-02-00,ME FREE,18.0,월금,1,1,0,1,8,4
5460,119.885,SciRD,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC1805-01-00,STA2102-05-00 UCB1105-02-00,ME FREE,18.0,월금,1,1,0,1,8,4
5461,119.86,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 YCF1603-04-00,STA2102-05-00 ASP2102-01-00,ME FREE,18.0,월금,1,1,0,1,6,1+2+2
5462,119.849,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1806-01-00,STA2102-05-00 QRM2102-01-00,ME ME,18.0,월,1,1,0,1,5,1+3
5463,119.849,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1805-01-00,STA2102-05-00 QRM2102-01-00,ME ME,18.0,월,1,1,0,1,5,1+3
5464,119.849,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1806-01-00,STA2102-05-00 QRM2102-01-00,ME ME,18.0,월,1,1,0,1,5,1+3
5465,119.849,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 UIC1805-01-00,STA2102-05-00 QRM2102-01-00,ME ME,18.0,월,1,1,0,1,5,1+3
5466,119.828,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-10-00 YCF1603-04-00,STA2102-05-00 AST1003-01-00,ME FREE,18.0,금,0,0,0,1,5+4,2+1+1
5467,119.828,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-04-00 YCF1603-04-00,STA2102-05-00 AST1003-01-00,ME FREE,18.0,금,0,0,0,1,5+4,2+1+1
5468,119.828,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 YCF1451-03-00,STA2102-05-00 AST1003-01-00,ME FREE,18.0,금,0,0,0,1,5+4,2+1+1
5469,119.828,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-03-00 YCF1603-04-00,STA2102-05-00 AST1003-01-00,ME FREE,18.0,금,0,0,0,1,5+4,2+1+1
5470,119.828,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1501-02-00 YCF1603-04-00,STA2102-05-00 AST1003-01-00,ME FREE,18.0,금,0,0,0,1,5+4,2+1+1
5471,119.795,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 YCF1351-04-00,STA2102-05-00 YCE1253-01-00,ME FREE,18.0,월,0,0,0,1,4,1+1
5472,119.795,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1401-03-00 YCF1603-04-00,STA2102-05-00 YCE1253-01-00,ME FREE,18.0,월,0,0,0,1,4,1+1
5473,119.764,SciRD,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC1806-01-00,STA2102-05-00 ANT2105-01-00,ME FREE,18.0,월금,1,1,0,2,5+5,4+1
5474,119.764,SciRD,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC1805-01-00,STA2102-05-00 ANT2105-01-00,ME FREE,18.0,월금,1,1,0,2,5+5,4+1
5475,119.764,SciRD,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC1805-01-00,STA2102-05-00 ANT2105-01-00,ME FREE,18.0,월금,1,1,0,2,5+5,4+1
5476,119.764,SciRD,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC1806-01-00,STA2102-05-00 ANT2105-01-00,ME FREE,18.0,월금,1,1,0,2,5+5,4+1
5477,119.76,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 YCF1601-02-00,STA2102-05-00 YCH1605-01-00,ME FREE,18.0,월금,2,1,0,0,5,1+2
5478,119.76,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 YCF1601-02-00,STA2102-05-00 CTM1002-02-00,ME FREE,18.0,월금,2,1,0,0,5,1+2
5479,119.76,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 YCF1601-02-00,STA2102-05-00 YCK1998-03-00,ME FREE,18.0,월금,2,1,0,0,5,1+2
5480,119.76,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 YCF1601-02-00,STA2102-05-00 YCH1605-01-00,ME FREE,18.0,월금,2,1,0,0,5,1+2
5481,119.76,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 YCF1601-02-00,STA2102-05-00 YCG1804-01-00,ME FREE,18.0,월금,2,1,0,0,5,1+2
5482,119.76,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 YCF1601-02-00,STA2102-05-00 YCG1853-01-00,ME FREE,18.0,월금,2,1,0,0,5,1+2
5483,119.732,LHP,-,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 YCF1451-03-00,STA2102-05-00 YCH1202-01-00,ME FREE,18.0,금,0,0,0,2,,2+1+1
5484,119.727,LHP,-,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 YCF1351-04-00,STA2102-05-00 BIZ1101-11-00,ME FREE,18.0,월화,1,0,0,1,5,1
5485,119.689,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 YCF1603-04-00,STA2102-05-00 ANT2105-01-00,ME FREE,18.0,월금,1,0,0,2,5+4,4+2
5486,119.685,SciRD,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 YCF1603-04-00,STA2102-05-00 CTM1001-02-00,ME FREE,18.0,월금,0,1,0,2,5+6,4
5487,119.66,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1501-05-00 UIC1805-01-00,STA2102-05-00 UCD1101-01-00,ME FREE,18.0,월금,2,1,0,1,6,1
5488,119.66,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1501-05-00 UIC1805-01-00,STA2102-05-00 YCJ1305-01-00,ME FREE,18.0,월금,2,1,0,1,6,1
5489,119.66,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1501-05-00 UIC1806-01-00,STA2102-05-00 UCD1101-01-00,ME FREE,18.0,월금,2,1,0,1,6,1
5490,119.66,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC1805-01-00,QRM2004-01-00 STA1002-04-00,ME FREE,18.0,월금,1,1,0,1,6,2+1+2
5491,119.66,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1501-05-00 UIC1806-01-00,STA2102-05-00 UCD1101-01-00,ME FREE,18.0,월금,2,1,0,1,6,1
5492,119.66,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC1806-01-00,QRM2004-01-00 STA1002-04-00,ME FREE,18.0,월금,1,1,0,1,6,2+1+2
5493,119.66,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC1805-01-00,QRM2004-01-00 STA1002-04-00,ME FREE,18.0,월금,1,1,0,1,6,2+1+2
5494,119.66,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1501-05-00 UIC1806-01-00,STA2102-05-00 YCJ1305-01-00,ME FREE,18.0,월금,2,1,0,1,6,1
5495,119.66,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC1806-01-00,QRM2004-01-00 STA1002-04-00,ME FREE,18.0,월금,1,1,0,1,6,2+1+2
5496,119.66,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1501-05-00 UIC1806-01-00,STA2102-05-00 YCJ1305-01-00,ME FREE,18.0,월금,2,1,0,1,6,1
5497,119.66,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1501-05-00 UIC1805-01-00,STA2102-05-00 UCD1101-01-00,ME FREE,18.0,월금,2,1,0,1,6,1
5498,119.66,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1501-05-00 UIC1805-01-00,STA2102-05-00 YCJ1305-01-00,ME FREE,18.0,월금,2,1,0,1,6,1
5499,119.657,LHP,-,QRM1001-01-00 UIC1561-01-00 UIC2151-10-00 YCF1301-07-00,QRM2004-01-00 STA2102-05-00,ME ME,18.0,금,2,0,0,0,,2+1+1+1
5500,119.657,LHP,-,QRM1001-01-00 UIC1561-01-00 UIC2151-04-00 YCF1301-07-00,QRM2004-01-00 STA2102-05-00,ME ME,18.0,금,2,0,0,0,,2+1+1+1
5501,119.657,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1501-02-00 YCF1301-07-00,QRM2004-01-00 STA2102-05-00,ME ME,18.0,금,2,0,0,0,,2+1+1+1
5502,119.657,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1551-03-00 YCF1301-07-00,QRM2004-01-00 STA2102-05-00,ME ME,18.0,금,2,0,0,0,,2+1+1+1
5503,119.649,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 YCF1301-07-00,STA2102-05-00 QRM2102-01-00,ME ME,18.0,월,2,0,0,1,,3+1
5504,119.649,SciRD,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 YCF1351-04-00,QRM2002-01-00 STA2102-05-00,ME ME,18.0,월,1,0,0,1,,4+1+1
5505,119.635,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 ASP2022-01-00 UIC1806-01-00,STA2102-05-00 UCD1101-01-00,ME FREE,18.0,월금,1,1,0,1,8,1+3
5506,119.635,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 ASP2022-01-00 UIC1806-01-00,STA2102-05-00 UCD1101-01-00,ME FREE,18.0,월금,1,1,0,1,8,1+3
5507,119.635,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 ASP2022-01-00 UIC1805-01-00,STA2102-05-00 UCD1101-01-00,ME FREE,18.0,월금,1,1,0,1,8,1+3
5508,119.635,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 ASP2022-01-00 UIC1805-01-00,STA2102-05-00 UCD1101-01-00,ME FREE,18.0,월금,1,1,0,1,8,1+3
5509,119.631,LHP,-,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 YCF1351-04-00,STA2102-05-00 ANT2105-01-00,ME FREE,18.0,월화,1,0,0,1,6,1
5510,119.623,-,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 ASP2022-01-00 UIC2151-12-00 YCF1601-02-00,QRM2004-01-00,ME,18.0,월금,2,1,0,0,5+6,1+3
5511,119.62,LHP,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 YCF1351-04-00,STA2102-05-00 YCE1253-01-00,ME FREE,18.0,월,0,0,0,1,5,1
5512,119.61,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 ASP2022-01-00 YCF1601-02-00,STA2102-05-00 STA1002-04-00,ME FREE,18.0,월금,1,1,0,0,6,1+3+1
5513,119.56,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 ASP2022-01-00 YCF1301-07-00,STA2102-05-00 YCH1605-01-00,ME FREE,18.0,월금,2,0,0,0,4+4,2+1
5514,119.548,-,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC2151-12-00 YCF1601-02-00,STA2102-05-00,ME,18.0,월금,2,1,0,1,6,5+2
5515,119.548,-,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1501-04-00 UIC2151-12-00 YCF1603-04-00,STA2102-05-00,ME,18.0,월금,2,1,0,1,6,5+2
5516,119.541,-,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1501-03-00 UIC2151-14-00 YCF1451-03-00,QRM2004-01-00,ME,18.0,금,0,2,0,1,6+7,1
5517,119.527,LHP,-,QRM1001-01-00 UIC1561-01-00 UIC2151-12-00 YCF1351-04-00,STA2102-05-00 YCE1203-01-00,ME FREE,18.0,월화,1,1,0,0,4,1
5518,119.507,SciRD,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 YCF1451-03-00,STA2102-05-00 ANT2105-01-00,ME FREE,18.0,금,0,0,0,2,5,2+3+1+1
5519,119.503,SciRD,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 YCF1451-03-00,STA2102-05-00 UBC2005-01-00,ME FREE,18.0,금,0,0,0,1,,2+2+1+1+1
5520,119.499,SciRD,-,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 YCF1603-04-00,STA2102-05-00 QRM2102-01-00,ME ME,18.0,월,0,0,0,2,6,
5521,119.485,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-14-00 YCF1601-02-00,STA2102-05-00 UCB1105-02-00,ME FREE,18.0,월금,1,1,0,1,6,4
5522,119.485,LHP,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC2151-05-00 YCF1603-04-00,STA2102-05-00 YCI1998-02-00,ME FREE,18.0,월금,1,1,0,1,6,4
5523,119.485,SciRD,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 YCF1601-02-00,STA2102-05-00 YCI1998-02-00,ME FREE,18.0,월금,1,1,0,1,6,4
